27086,"University Of California, Berkeley (UCB)",CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,American,21-02-2007,1172034000,
27087,"University Of California, Berkeley (UCB)",CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International,21-02-2007,1172034000,
27088,UMichigan Ann Arbor,CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International,21-02-2007,1172034000,Also other rejection
27089,Universitz Of Minnesota,CS,PhD,,Accepted,Website,21-02-2007,1172034000,,,,,,,International,21-02-2007,1172034000,No info on aid or assistantships. I guess it will arrive in couple of weeks.
27090,"University Of California, Berkeley (UCB)",CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International,21-02-2007,1172034000,
27091,"University Of California, Berkeley (UCB)",CS,MS,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,American,21-02-2007,1172034000,"3.95 GPA, 680V/800Q, California resident, they don't accept many MS only students"
27092,"University Of California, Berkeley (UCB)",CS,MS,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International with US Degree,21-02-2007,1172034000,:(
27093,"University Of California, Berkeley (UCB)",CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International with US Degree,21-02-2007,1172034000,
27094,"University Of Colorado, Boulder",ECE,PhD,,Rejected,E-mail,8/2/07,1170910800,,,,,,,International,21-02-2007,1172034000,totally dependent on university's financial aid.
27095,"University Of California, Berkeley (UCB)",CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International,21-02-2007,1172034000,
27096,"University Of California, Irvine (UCI)",CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International with US Degree,21-02-2007,1172034000,Networked System program in CS
27097,"University Of Michigan, Ann Arbor",CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International with US Degree,21-02-2007,1172034000,email from a professor
27098,University Of Rochester,CS,PhD,,Interview,E-mail,15-02-2007,1171515600,,,,,,,American,21-02-2007,1172034000,
27099,"University Of Washington, Seattle",CS,PhD,,Accepted,E-mail,12/2/07,1171256400,,,,,,,International,20-02-2007,1171947600,
27100,Carnegie Mellon University (CMU),CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,International,20-02-2007,1171947600,
27101,University Of Minnesota (UMN),CS,PhD,,Accepted,E-mail,21-02-2007,1172034000,,,,,,,International,20-02-2007,1171947600,
27102,"University Of Michigan, Ann Arbor",CS,PhD,,Rejected,E-mail,20-02-2007,1171947600,,,,,,,International,20-02-2007,1171947600,
27103,"University Of Maryland, College Park",CS,PhD,,Accepted,E-mail,21-02-2007,1172034000,,,,,,,International,20-02-2007,1171947600,w/ TAship
27104,"University Of Maryland, College Park",CS,PhD,,Accepted,E-mail,20-02-2007,1171947600,,,,,,,American,20-02-2007,1171947600,
27105,Columbia University,CS,PhD,,Rejected,E-mail,21-02-2007,1172034000,,,,,,,International,20-02-2007,1171947600,Forward to MS
27106,Columbia University,CS,PhD,,Rejected,E-mail,20-02-2007,1171947600,,,,,,,International with US Degree,20-02-2007,1171947600,Email saying forwarded to MS. The website has been updated too with the same information.
27107,"University Of Massachusetts, Amherst",CS,PhD,,Accepted,E-mail,21-02-2007,1172034000,,,,,,,International,20-02-2007,1171947600,with assistantship
27108,"University Of California, Los Angeles (UCLA)",ECE,PhD,,Other,E-mail,20-02-2007,1171947600,,,,,,,American,20-02-2007,1171947600,Invited to the grad recruitment weekend. What does this mean?!??
27109,"University Of Illinois, Urbana Champaign (UIUC)",CS,PhD,,Accepted,E-mail,19-02-2007,1171861200,,,,,,,International,20-02-2007,1171947600,
27110,"University Of Massachusetts, Amherst",CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,International,20-02-2007,1171947600,got the assistanship
27111,"University Of California, San Diego (UCSD)",CS,PhD,,Rejected,E-mail,15-02-2007,1171515600,,,,,,,International,20-02-2007,1171947600,"Any way, they are doing a big mistake...."
27112,University Of Virginia (UVA),CS,PhD,,Accepted,E-mail,14-02-2007,1171429200,,,,,,,American,18-02-2007,1171774800,Full support.
27113,University Of Pennsylvania (UPenn),CS,PhD,,Accepted,E-mail,14-02-2007,1171429200,,,,,,,American,18-02-2007,1171774800,Full support.
27114,Carnegie Mellon University (CMU),HCI,PhD,,Accepted,E-mail,16-02-2007,1171602000,,,,,,,International with US Degree,16-02-2007,1171602000,Woohoo!
27115,Carnegie Mellon University (CMU),CS,MS,,Accepted,E-mail,16-02-2007,1171602000,,,,,,,International,16-02-2007,1171602000,
27116,Stanford University,CS,PhD,,Rejected,E-mail,11/2/07,1171170000,,,,,,,International with US Degree,16-02-2007,1171602000,First one & also bad one
27117,"University Of California, Berkeley (UCB)",CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,American,16-02-2007,1171602000,
27118,"University Of Massachusetts, Amherst",CS,PhD,,Accepted,E-mail,12/2/07,1171256400,,,,,,,American,16-02-2007,1171602000,
27119,"University Of Washington, Seattle",CS,PhD,,Accepted,Phone,13-02-2007,1171342800,,,,,,,American,16-02-2007,1171602000,
27120,University Of Virginia (UVA),CS,PhD,,Rejected,E-mail,16-02-2007,1171602000,,,,,,,International,15-02-2007,1171515600,
27121,University Of Virginia (UVA),CS,PhD,,Rejected,E-mail,16-02-2007,1171602000,,,,,,,International,15-02-2007,1171515600,Who needs them? I got admitted to higher ranking programs
27122,"University Of California, Berkeley (UCB)",CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,International,15-02-2007,1171515600,whot the deuce?!
27123,"University Of California, Berkeley (UCB)",CS,PhD,,Accepted,E-mail,16-02-2007,1171602000,,,,,,,International,15-02-2007,1171515600,
27124,"University Of California, Berkeley (UCB)",CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,American,15-02-2007,1171515600,
27125,Princeton University,CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,International,15-02-2007,1171515600,that's cool!
27126,University Of Michigan AA,CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,International,14-02-2007,1171429200,
27127,"University Of California, Berkeley (UCB)",CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,International,14-02-2007,1171429200,
27128,Stanford University,CS,PhD,,Rejected,E-mail,11/2/07,1171170000,,,,,,,American,14-02-2007,1171429200,
27129,University Of Southern California (USC),CS,PhD,,Rejected,Postal Service,14-02-2007,1171429200,,,,,,,International with US Degree,14-02-2007,1171429200,
27130,Princeton University,CS,PhD,,Accepted,E-mail,14-02-2007,1171429200,,,,,,,International,14-02-2007,1171429200,
27131,Princeton University,CS,PhD,,Accepted,E-mail,14-02-2007,1171429200,,,,,,,International,14-02-2007,1171429200,chesthair :D
27132,Princeton University,CS,PhD,,Accepted,E-mail,15-02-2007,1171515600,,,,,,,International,14-02-2007,1171429200,goodstuff
27133,Princeton University,CS,PhD,,Accepted,E-mail,14-02-2007,1171429200,,,,,,,American,14-02-2007,1171429200,
27134,Massachusetts Institute Of Technology (MIT),CS,PhD,,Accepted,E-mail,14-02-2007,1171429200,,,,,,,American,14-02-2007,1171429200,Sweeeet!  Good luck everyone!
27135,Cornell University,CS,PhD,,Accepted,E-mail,13-02-2007,1171342800,,,,,,,International with US Degree,13-02-2007,1171342800,Full support package for the entire PhD.
27136,Cornell University,CS,PhD,,Accepted,E-mail,13-02-2007,1171342800,,,,,,,International,13-02-2007,1171342800,
27137,Cornell University,CS,PhD,,Accepted,E-mail,13-02-2007,1171342800,,,,,,,International,13-02-2007,1171342800,
27138,Cornell University,CS,PhD,,Accepted,E-mail,13-02-2007,1171342800,,,,,,,American,13-02-2007,1171342800,
27139,Cornell University,CS,PhD,,Accepted,E-mail,13-02-2007,1171342800,,,,,,,International,13-02-2007,1171342800,Official notification email
27140,North Carolina State University,CS,PhD,,Accepted,E-mail,13-02-2007,1171342800,,,,,,,International with US Degree,13-02-2007,1171342800,Email and website status check. Financial aid is still pending...
27141,Stanford University,CS,PhD,,Rejected,E-mail,11/2/07,1171170000,,,,,,,International,13-02-2007,1171342800,
27142,University Of Chicago,CS,PhD,,Accepted,E-mail,10/2/07,1171083600,,,,,,,American,13-02-2007,1171342800,
27143,"University of California, Santa Cruz (UCSC)",CS,PhD,,Accepted,E-mail,13-02-2007,1171342800,,,,,,,International,12/2/07,1171256400,
27144,Carnegie Mellon University (CMU),CS,PhD,,Accepted,E-mail,12/2/07,1171256400,,,,,,,International,12/2/07,1171256400,
27145,Carnegie Mellon University (CMU),CS,PhD,,Accepted,E-mail,12/2/07,1171256400,,,,,,,International with US Degree,12/2/07,1171256400,
27146,Carnegie Mellon University (CMU),CS,PhD,,Accepted,E-mail,12/2/07,1171256400,,,,,,,International with US Degree,12/2/07,1171256400,
27147,University Of Chicago,CS,PhD,,Accepted,E-mail,12/2/07,1171256400,,,,,,,International with US Degree,12/2/07,1171256400,
27148,Stanford University,CS,PhD,,Rejected,E-mail,12/2/07,1171256400,,,,,,,International,12/2/07,1171256400,
27149,North Carolina State University,CS,PhD,,Accepted,E-mail,12/2/07,1171256400,,,,,,,American,12/2/07,1171256400,
27150,Stanford University,CS,PhD,,Rejected,E-mail,12/2/07,1171256400,,,,,,,International,12/2/07,1171256400,
27151,Stanford University,CS,PhD,,Rejected,E-mail,12/2/07,1171256400,,,,,,,International with US Degree,12/2/07,1171256400,sad
27152,Stanford University,CS,PhD,,Rejected,E-mail,11/2/07,1171170000,,,,,,,International with US Degree,12/2/07,1171256400,
27153,Stanford University,CS,PhD,,Accepted,E-mail,10/2/07,1171083600,,,,,,,International,11/2/07,1171170000,Totally tits.
27154,Stanford University,CS,PhD,,Rejected,E-mail,11/2/07,1171170000,,,,,,,American,11/2/07,1171170000,
27155,Stanford University,CS,PhD,,Rejected,E-mail,12/2/07,1171256400,,,,,,,International with US Degree,11/2/07,1171170000,
27156,Columbia University,CS,PhD,,Accepted,Website,9/2/07,1170997200,,,,,,,International with US Degree,11/2/07,1171170000,
27157,"University Of North Carolina, Chapel Hill (UNC)",CS,PhD,,Accepted,E-mail,7/2/07,1170824400,,,,,,,American,11/2/07,1171170000,"Full support promised, details to come later."
27158,Brown University,CS,PhD,,Accepted,E-mail,5/2/07,1170651600,,,,,,,American,10/2/07,1171083600,Email from faculty. Official letter mailed 02/13/2007
27159,"University Of North Carolina, Chapel Hill (UNC)",CS,PhD,,Accepted,E-mail,8/2/07,1170910800,,,,,,,American,10/2/07,1171083600,"eh, I probably won't go"
27160,Stanford University,CS,PhD,,Accepted,E-mail,10/2/07,1171083600,,,,,,,International,9/2/07,1170997200,Peace
27161,Stan,CS,PhD,,Accepted,E-mail,10/2/07,1171083600,,,,,,,International,9/2/07,1170997200,"dunno if im an ra/ta or a fellow. ive been waiting for stuff for so long, and i was le tired, but this is goodstuff."
27162,Stanford University,CS,PhD,,Accepted,E-mail,10/2/07,1171083600,,,,,,,American,9/2/07,1170997200,WOW!
27163,Stanford University,CS,PhD,,Accepted,E-mail,10/2/07,1171083600,,,,,,,International,9/2/07,1170997200,"Dude.. sweet!! Admitted, with guaranteed funding for the first 3 years."
27164,Georgia Institute Of Technology (GaTech),ECE,MS,,Accepted,Postal Service,7/2/07,1170824400,,,,,,,American,9/2/07,1170997200,accepted with Aid.
27165,University Of Southern California (USC),CS,PhD,,Accepted,E-mail,9/2/07,1170997200,,,,,,,International with US Degree,9/2/07,1170997200,From USC Office of Graduate & International Admission asking for an official affidavit of financial support
27166,"University Of California, Davis (UCD)",CS,PhD,,Accepted,E-mail,2/2/07,1170392400,,,,,,,American,9/2/07,1170997200,
27167,Columbia University,CS,PhD,,Rejected,E-mail,9/2/07,1170997200,,,,,,,International,9/2/07,1170997200,many more qualified applicants to our program
27168,"University Of Washington, Seattle",CS,PhD,,Accepted,Phone,8/2/07,1170910800,,,,,,,International with US Degree,8/2/07,1170910800,
27169,"University Of Washington, Seattle",CS,PhD,,Accepted,E-mail,8/2/07,1170910800,,,,,,,American,8/2/07,1170910800,"alsa screw yeu guys, im goin' home! Fellow + Award."
27170,Duke University,CS,PhD,,Accepted,E-mail,7/2/07,1170824400,,,,,,,International,7/2/07,1170824400,"Did not receive any info about financial aid yet, but hope to get it!"
27171,Yale University,CS,PhD,,Accepted,E-mail,5/2/07,1170651600,,,,,,,International,7/2/07,1170824400,"The decision had been online since Feb, 2nd, I believe."
27172,Cornell University,ECE,PhD,,Rejected,E-mail,6/2/07,1170738000,,,,,,,International,6/2/07,1170738000,
27173,"University Of Washington, Seattle",CS,PhD,,Accepted,E-mail,6/2/07,1170738000,,,,,,,American,6/2/07,1170738000,
27174,"University Of North Carolina, Chapel Hill (UNC)",CS,PhD,,Accepted,Postal Service,23-01-2007,1169528400,,,,,,,American,6/2/07,1170738000,
27175,University Of Pennsylvania (UPenn),CS,PhD,,Accepted,E-mail,18-01-2007,1169096400,,,,,,,American,5/2/07,1170651600,
27176,"University Of California, Santa Barbara (UCSB)",ECE,PhD,,Other,E-mail,6/2/07,1170738000,,,,,,,American,5/2/07,1170651600,"Received invitation to grad recruitment weekend as well, no notification of admission yet (crossing my fingers)"
27177,"University Of California, Los Angeles (UCLA)",CS,MS,,Accepted,E-mail,27-01-2007,1169874000,,,,,,,American,4/2/07,1170565200,
27178,University Of Pennsylvania (UPenn),CS,PhD,,Accepted,E-mail,2/2/07,1170392400,,,,,,,International,2/2/07,1170392400,"Got an E-mail from a faculty, telling me I got accepted and would get an official notification letter in few days"
27179,"University Of Washington, Seattle",CS,PhD,,Accepted,E-mail,2/2/07,1170392400,,,,,,,International,2/2/07,1170392400,Awesome-o
27180,School Of Visual Art,Other,MFA,,Other,,2/2/07,1170392400,,,,,,,International,2/2/07,1170392400,
27181,"University Of California, Berkeley (UCB)",CS,PhD,,Accepted,E-mail,28-01-2007,1169960400,,,,,,,American,28-01-2007,1169960400,
27182,"University of Texas, Austin (UT Austin)",ECE,MS,,,,26-01-2007,1169787600,,,,,,,,25-01-2007,1169701200,
27183,University Of West Alabama,CS,MBA,,Accepted,Phone,25-01-2008,1201237200,,,,,,,International with US Degree,25-01-2007,1169701200,
27184,Fairleigh Dickinson University,CS,PhD,,Interview,E-mail,16-12-2006,1166245200,,,,,,,International,16-12-2006,1166245200,Testing
27185,Lehigh,CS,MS,,,,2/12/06,1165035600,,,,,,,International,2/12/06,1165035600,
27186,"University Of California, Berkeley (UCB)",CS,Other,,Other,,3/11/06,1162530000,,,,,,,,3/11/06,1162530000,my mama
27187,University Of Houston,CS,MS,,Accepted,E-mail,31-10-2006,1162270800,,,,,,,International,1/11/06,1162357200,
27188,SUNY - Stony Brook,CS,MS,,Rejected,E-mail,1/11/06,1162357200,,,,,,,International,1/11/06,1162357200,
27189,Pennsylvania State University (PSU),ECE,MS,,,,29-09-2006,1159502400,,,,,,,International,28-09-2006,1159416000,
27190,University Of Pennsylvania (UPenn),CS,MS,,Accepted,Postal Service,14-06-2006,1150257600,,,,,,,American,23-06-2006,1151035200,They took FOUR MONTHS to respond...what?
27191,"University Of California, Davis (UCD)",ECE,PhD,,,,8/6/06,1149739200,,,,,,,International,8/6/06,1149739200,
27192,George Mason,CS,MS,,,,31-05-2006,1149048000,,,,,,,,30-05-2006,1148961600,
27193,Texas A & M University (TAMU),ECE,PhD,,Accepted,Postal Service,18-05-2006,1147924800,,,,,,,International,18-05-2006,1147924800,
27194,"University Of Maryland, College Park",ECE,PhD,,Accepted,E-mail,17-05-2006,1147838400,,,,,,,International,17-05-2006,1147838400,"No financial aid, yet !"
27195,Texas A&M Univ.,ECE,PhD,,Accepted,E-mail,12/5/06,1147406400,,,,,,,International,15-05-2006,1147665600,
27196,Georgia Institute Of Technology (GaTech),CS,MS,,Accepted,E-mail,5/5/06,1146801600,,,,,,,International with US Degree,5/5/06,1146801600,"They sent me an acceptance letter for PhD by mistake, then rejected me for PhD and asked me if I am interested to be considered for MS."
27197,New York University (NYU),CS,PhD,,Rejected,Postal Service,28-04-2006,1146196800,,,,,,,American,30-04-2006,1146369600,A bit late...
27198,"University Of Colorado, Boulder",CS,MS,,Accepted,Postal Service,25-04-2006,1145937600,,,,,,,International,28-04-2006,1146196800,How can I get aid? Its campus is beautiful but quite expensive.
27199,Carnegie Mellon University (CMU),ECE,PhD,,Rejected,Postal Service,28-04-2006,1146196800,,,,,,,International,28-04-2006,1146196800,dated on 4/20/06
27200,University Of British Columbia,CS,PhD,,Rejected,Postal Service,26-04-2006,1146024000,,,,,,,International with US Degree,28-04-2006,1146196800,letter dated on April 20th
27201,New York University (NYU),CS,PhD,,Rejected,Postal Service,28-04-2006,1146196800,,,,,,,International,27-04-2006,1146110400,letter dated 04/20/2006
27202,Pennsylvania State University (PSU),CS,MS,,Accepted,E-mail,29-03-2006,1143608400,,,,,,,International,26-04-2006,1146024000,No aid promised.
27203,"University Of Colorado, Boulder",CS,MS,,Accepted,Postal Service,7/4/06,1144382400,,,,,,,American,26-04-2006,1146024000,
27204,New York University (NYU),CS,MS,,Accepted,E-mail,27-04-2006,1146110400,,,,,,,International,26-04-2006,1146024000,
27205,"University Of California, San Diego (UCSD)",ECE,PhD,,Accepted,E-mail,26-04-2006,1146024000,,,,,,,International with US Degree,26-04-2006,1146024000,Wait for so long.FINALLY!
27206,"University Of Colorado, Boulder",CS,MS,,Accepted,E-mail,24-04-2006,1145851200,,,,,,,International,24-04-2006,1145851200,Weeeehaw
27207,Johns Hopkins University (JHU),CS,MS,,Accepted,E-mail,18-04-2006,1145332800,,,,,,,International,24-04-2006,1145851200,"My best one! Ecstatic!Neways, others in feel free to join http://www.orkut.com/Community.aspx?cmm=12266047"
27208,University Of British Columbia,CS,PhD,,Rejected,Postal Service,19-04-2006,1145419200,,,,,,,International with US Degree,22-04-2006,1145678400,
27209,Johns Hopkins University (JHU),CS,PhD,,Rejected,E-mail,22-04-2006,1145678400,,,,,,,International with US Degree,21-04-2006,1145592000,"Did not get off their waitlist. They wooed me and made me fall in love and broke my heart, slowly, painfully. I'll never recover. :("
27210,Johns Hopkins University (JHU),CS,PhD,,Rejected,E-mail,21-04-2006,1145592000,,,,,,,American,21-04-2006,1145592000,"""...we can only offer admission to approximately 12 Ph.D. students this year."""
27211,Waterloo,CS,PhD,,Rejected,E-mail,21-04-2006,1145592000,,,,,,,International,21-04-2006,1145592000,
27212,SDSU,CS,MS,,Accepted,Postal Service,21-04-2006,1145592000,,,,,,,International,21-04-2006,1145592000,
27213,New York University (NYU),CS,PhD,,Rejected,Postal Service,20-04-2006,1145505600,,,,,,,American,20-04-2006,1145505600,"Letter dated 4/15/06.  But this late in the game, it was a duh."
27214,University Of Southern California (USC),CS,MS,,Accepted,E-mail,20-04-2006,1145505600,,,,,,,International,20-04-2006,1145505600,
27215,"University Of California, San Diego (UCSD)",ECE,PhD,,Rejected,E-mail,20-04-2006,1145505600,,,,,,,International,20-04-2006,1145505600,"I have got better schools, this was irrelevant"
27216,Cornell University,ECE,PhD,,Rejected,E-mail,19-04-2006,1145419200,,,,,,,International,20-04-2006,1145505600,"PhD program was rejected, but giving 1yr MEng admission"
27217,"University Of California, San Diego (UCSD)",ECE,PhD,,Rejected,E-mail,20-04-2006,1145505600,,,,,,,International,20-04-2006,1145505600,posting for my friend
27218,"University Of California, San Diego (UCSD)",ECE,PhD,,Rejected,E-mail,20-04-2006,1145505600,,,,,,,International,19-04-2006,1145419200,Waited for so long......
27219,"University Of California, San Diego (UCSD)",ECE,PhD,,Rejected,E-mail,19-04-2006,1145419200,,,,,,,International with US Degree,19-04-2006,1145419200,:(
27220,University If Hawaii,CS,MS,,Accepted,Postal Service,12/4/06,1144814400,,,,,,,International,17-04-2006,1145246400,No aid though :( .. but this is my only acceptance... so probably will have to find the way to go there...
27221,University Of Toronto,CS,MS,,Rejected,E-mail,17-04-2006,1145246400,,,,,,,International,17-04-2006,1145246400,It just took so long to tell me that :|
27222,University Of Toronto,CS,PhD,,Rejected,E-mail,17-04-2006,1145246400,,,,,,,International with US Degree,17-04-2006,1145246400,Put on the waitlist after phone interview. Waitlist was not lucky enough. Boohoo.
27223,University Of Toronto,CS,PhD,,Rejected,E-mail,17-04-2006,1145246400,,,,,,,Other,17-04-2006,1145246400,alas...:( I received my MSc from McGill
27224,University Of Toronto,CS,MS,,Rejected,E-mail,17-04-2006,1145246400,,,,,,,International,17-04-2006,1145246400,:((
27225,Rutgers University,CS,PhD,,Accepted,E-mail,17-04-2006,1145246400,,,,,,,International with US Degree,17-04-2006,1145246400,With full aid :)
27226,"University Of California, Santa Barbara (UCSB)",ECE,MS,,Rejected,E-mail,12/4/06,1144814400,,,,,,,International,15-04-2006,1145073600,my dream school is dead...:(
27227,Northwestern University,ECE,PhD,,Rejected,Postal Service,13-04-2006,1144900800,,,,,,,International,15-04-2006,1145073600,
27228,"University Of Minnesota, Twin Cities",CS,PhD,,Rejected,Phone,15-04-2006,1145073600,,,,,,,International,15-04-2006,1145073600,They took just 4 months to tell me this .... great school !!!
27229,Carnegie Mellon University (CMU),ECE,PhD,,Other,Phone,14-04-2006,1144987200,,,,,,,American,14-04-2006,1144987200,"I called, they are extending the deadline to May 1st."
27230,"University Of California, Los Angeles (UCLA)",CS,PhD,,Rejected,E-mail,14-04-2006,1144987200,,,,,,,International,14-04-2006,1144987200,No faculty match for research interest.
27231,"University Of California, Davis (UCD)",CS,PhD,,Accepted,E-mail,14-04-2006,1144987200,,,,,,,International with US Degree,13-04-2006,1144900800,"without funding, said that I was really good, but they didn't have funding for me, but wouldn't reject me so offered me admit with no funding :("
27232,Ohio State University (OSU),CS,MS,,Accepted,E-mail,12/4/06,1144814400,,,,,,,International,13-04-2006,1144900800,No aid .. :(
27233,McGill University,CS,PhD,,Accepted,E-mail,13-04-2006,1144900800,,,,,,,International with US Degree,13-04-2006,1144900800,with full funding
27234,"University Of Maryland, College Park",ECE,PhD,,Accepted,E-mail,13-04-2006,1144900800,,,,,,,International,13-04-2006,1144900800,
27235,"University Of Illinois, Urbana Champaign (UIUC)",CS,PhD,,Accepted,E-mail,12/4/06,1144814400,,,,,,,International,12/4/06,1144814400,It's great!
27236,Georgia Institute Of Technology (GaTech),CS,MS,,Accepted,E-mail,12/4/06,1144814400,,,,,,,International,12/4/06,1144814400,Offer MSc after reject PhD :-( May be considered for FA
27237,University Of Virginia (UVA),CS,PhD,,Rejected,Postal Service,11/4/06,1144728000,,,,,,,International,11/4/06,1144728000,
27238,"University of Texas, Austin (UT Austin)",CS,MS,,Accepted,Postal Service,6/4/06,1144296000,,,,,,,American,11/4/06,1144728000,GIAC application status website was updated on March 31st.  Received departmental mail confirmation on April 6th.
27239,"University Of California, Irvine (UCI)",CS,MS,,Accepted,E-mail,11/4/06,1144728000,,,,,,,International,11/4/06,1144728000,no....words....
27240,University Of Southern California (USC),CS,MS,,Accepted,,11/4/06,1144728000,,,,,,,International,10/4/06,1144641600,
27241,Georgia Institute Of Technology (GaTech),CS,PhD,,Rejected,E-mail,11/4/06,1144728000,,,,,,,International,10/4/06,1144641600,After asking for status
27242,Georgia Institute Of Technology (GaTech),CS,PhD,,Rejected,E-mail,10/4/06,1144641600,,,,,,,International,10/4/06,1144641600,:((
27243,Georgia Institute Of Technology (GaTech),CS,PhD,,Rejected,E-mail,10/4/06,1144641600,,,,,,,International with US Degree,10/4/06,1144641600,
27244,Georgia Institute Of Technology (GaTech),CS,PhD,,Rejected,E-mail,10/4/06,1144641600,,,,,,,International with US Degree,10/4/06,1144641600,The 8th rejection...
27245,University Of Toronto,CS,MS,,Wait listed,E-mail,6/4/06,1144296000,,,,,,,International with US Degree,9/4/06,1144555200,
27246,"University Of Massachusetts, Amherst",CS,PhD,,Rejected,Postal Service,4/4/06,1144123200,,,,,,,International with US Degree,9/4/06,1144555200,Argh!
27247,"University Of California, Los Angeles (UCLA)",CS,PhD,,Rejected,Website,8/4/06,1144468800,,,,,,,International,8/4/06,1144468800,"Received an email notifying me that a decision has been made! I knew this result month ago, why take them so long to update the website!:("
27248,Pennsylvania State University (PSU),ECE,MS,,Rejected,E-mail,6/4/06,1144296000,,,,,,,International with US Degree,8/4/06,1144468800,Strange!!!!!!
27249,University Of Southern California (USC),ECE,MS,,Accepted,E-mail,6/4/06,1144296000,,,,,,,International with US Degree,8/4/06,1144468800,
27250,"University of Texas, Austin (UT Austin)",ECE,MS,,Accepted,E-mail,2/4/06,1143954000,,,,,,,International with US Degree,8/4/06,1144468800,
27251,"University Of Michigan, Ann Arbor",ECE,MS,,Accepted,E-mail,2/4/06,1143954000,,,,,,,International with US Degree,8/4/06,1144468800,No aid
27252,"University Of Michigan, Ann Arbor",CS,PhD,,Rejected,E-mail,6/4/06,1144296000,,,,,,,International with US Degree,8/4/06,1144468800,
27253,"University Of California, Los Angeles (UCLA)",CS,MS,,Rejected,E-mail,8/4/06,1144468800,,,,,,,International,8/4/06,1144468800,one of my dream univs :-(
27254,SUNY - Buffalo,CS,MS,,Wait listed,Website,4/4/06,1144123200,,,,,,,International,8/4/06,1144468800,
27255,"University Of California, San Diego (UCSD)",CS,PhD,,Rejected,E-mail,4/4/06,1144123200,,,,,,,International,8/4/06,1144468800,
27256,"University Of California, Los Angeles (UCLA)",CS,PhD,,Rejected,E-mail,8/4/06,1144468800,,,,,,,International,8/4/06,1144468800,
27257,Iowa State University,ECE,MS,,Rejected,E-mail,8/4/06,1144468800,,,,,,,International,8/4/06,1144468800,"dated 7th april..they said if they had to reconsider my application for another term, i should retake GRE..I had got 1440.. god knows what they want.."
27258,"University of Texas, Austin (UT Austin)",ECE,MS,,Rejected,Website,8/4/06,1144468800,,,,,,,International,8/4/06,1144468800,i have nothing to say...
27259,"University Of California, Los Angeles (UCLA)",CS,PhD,,Rejected,Website,8/4/06,1144468800,,,,,,,International,8/4/06,1144468800,"received an email saying decision made, check website for details"
27260,"University Of California, Los Angeles (UCLA)",CS,MS,,Rejected,Website,8/4/06,1144468800,,,,,,,International,8/4/06,1144468800,They mailed me that my decision have beed made.
27261,University Of Southern California (USC),CS,MS,,Accepted,E-mail,7/4/06,1144382400,,,,,,,International,8/4/06,1144468800,
27262,Johns Hopkins University (JHU),CS,PhD,,Rejected,E-mail,7/4/06,1144382400,,,,,,,International with US Degree,6/4/06,1144296000,
27263,"University Of North Carolina, Chapel Hill (UNC)",CS,PhD,,Rejected,E-mail,6/4/06,1144296000,,,,,,,International with US Degree,6/4/06,1144296000,Why did it take them so long to notify me???
27264,Texas A&M University,CS,PhD,,Accepted,E-mail,6/4/06,1144296000,,,,,,,International with US Degree,6/4/06,1144296000,
27265,Brown University,ECE,MS,,Rejected,E-mail,6/4/06,1144296000,,,,,,,International,6/4/06,1144296000,
27266,"University Of Michigan, Ann Arbor",CS,PhD,,Rejected,E-mail,6/4/06,1144296000,,,,,,,American,6/4/06,1144296000,
27267,"University Of Michigan, Ann Arbor",CS,PhD,,Rejected,E-mail,6/4/06,1144296000,,,,,,,International with US Degree,6/4/06,1144296000,Comes real late...
27268,"University Of Michigan, Ann Arbor",CS,MS,,Rejected,Phone,6/4/06,1144296000,,,,,,,International,6/4/06,1144296000,I just called them to know the status
27269,Texas A & M University (TAMU),CS,PhD,,Accepted,E-mail,7/3/06,1141707600,,,,,,,International,6/4/06,1144296000,
27270,University Of Minnesota (UMN),CS,PhD,,Accepted,Other,5/4/06,1144209600,,,,,,,American,6/4/06,1144296000,"Had to call them to get my decision, apparently it was made in late March, but somehow the website never got updated.  Still a bit confused on how aid is going to work, I guess I have to wait and see."
27271,"University Of Illinois, Urbana Champaign (UIUC)",ECE,MS,,Rejected,E-mail,4/4/06,1144123200,,,,,,,International,6/4/06,1144296000,
27272,Pennsylvania State University (PSU),CS,MS,,Rejected,E-mail,6/4/06,1144296000,,,,,,,International,5/4/06,1144209600,
